internal_id,original_header,source_file,domain,organism,model_group,class,original_length,model_input_length,group_id,partition
seq_cb226b89a01d6af13ae2,9139,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,92ffd72c9b10f147e2f7,train
seq_5000d3f258ee07284403,9140,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,6aeebe05de9d2b803650,validation
seq_effd418795e16514cbb7,9141,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,7c0222d76d4edf791396,train
seq_f54d1c7c8e7039d05f0c,9142,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,76c06181f1c1999a9182,train
seq_d723529d2fe8afd16e1c,9143,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,9384f049cb22e4439309,test
seq_c931f5f2c1f5f5307b6d,9144,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,6b6553e87528c2d537c3,test
seq_20cd8cc9b70960750050,9145,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,b179ec082c34aceb535f,train
seq_9ac2ccfd1d459ff7de74,9146,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,318dd3334e21a3880286,train
seq_636e71bbf148193dfa5b,9147,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,efe63d3ec5d828e71538,train
seq_7fecf793d06930a9be1e,9148,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,dc6e94b14f233685aaf2,train
seq_8f66bb963494674b4b10,9149,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,f6761a8a4aad2e7d61a8,validation
seq_ca498b495883e93ec57e,9150,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,07ade7709b0de5b4f271,train
seq_d3dfa0867c9d1d61029b,9151,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,102728e130b0a30a211c,train
seq_71863d1af8ee726fc5cd,9152,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,22fe9b9af5e5017c716c,test
seq_621d724f83f9ad840118,9153,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,ed11a6522bf507ae6744,train
seq_b9f23102cafddf0b79f4,9154,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,f3edf4ea2dcdad0d0066,train
seq_ae451c685d4e0f6e9e30,9155,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,7dbefa71c9d75953cf92,test
seq_533ec953d1c3d1bba8d0,9156,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,7c9d81d34b3fb74f7e11,train
seq_0b5d164b1e4672a98205,9157,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,5c0e747d2ed792843c03,validation
seq_e7a62b98f8c046d6f7d7,9158,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,f2fa609bca3905451abb,train
seq_60adba88879f5a6bc07c,9159,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,4d5cae7b9c646304c351,test
seq_3da1a615e31bca5ed33c,9160,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,5f3d14390934ce6f2636,validation
seq_e3f12613f90ab899ea95,9161,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,18302a03d7ee39adb776,train
seq_3f6a7c85a5109e6973c8,9163,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,2d04a6c55b705812821b,train
seq_94427ff7db4d6bf51b70,9164,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,7913f183c8b240761455,train
seq_69f19f4d559c4ddb4b4e,9165,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,ec6784c9e3b76e5f1b62,validation
seq_e38bfa5baeba0bdbd607,9166,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,397964d56df0c09e3f68,train
seq_1f53d58630d220db7ae9,9167,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,6ec22f60b1450bc35bc0,train
seq_03a19a9fb10049ca33fb,9168,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,9d5e197948ed60142c70,validation
seq_19cb0025854d7c4ab615,9169,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,37a57439ce9a762caa5a,test
seq_29b9904a1188be5139b9,9170,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,a5554c13070ad23f5cf6,train
seq_3391652887deb36e5ca8,9171,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,76317a12fc41b544301c,train
seq_5df1ccc0291d8d470e03,9172,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,db679dbc75bf1ada034c,train
seq_efbc1ef3703d6addb39f,9173,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,1d17a5b789c68000aa75,train
seq_c974ebc045cbc4b0d172,9174,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,d5aeca12f04b3196ec69,test
seq_7e3a2a25449d5266487b,9175,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,4305a9b3df1ed3ff7c6d,test
seq_2d2ce232f3fbecfc8125,9176,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,bde445f42ee6c5d84256,validation
seq_758ca11de486850230d9,9177,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,8edd2116be0fc45de1b5,test
seq_2ef1b268f927ecb47723,9178,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,cb27e313e1d2de3b402b,test
seq_1b81a74f653291bb3ee2,9179,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,1c3767270b441b6d323a,train
seq_1547e9de06aed7d34a4e,9180,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,0463793ff6074d649725,train
seq_2f627ad9acf13b993404,9181,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,a5005a8baf941183daad,train
seq_a54212a8f9f976be0af1,9182,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,f76c5d17ef6334f876a0,train
seq_d07ea3f9c30fd1dcd372,9183,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,b83d958842aa9661638f,train
seq_77cdf6d658b593f4019b,9184,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,587155d7619fe770f8f1,train
seq_c7a56fb80930d84798e1,9185,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,cd75a22ad721c4141e2d,train
seq_012bc38544409b526ff7,9186,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,6de7a6f4188683a98908,train
seq_cf83239b851e90515c84,9187,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,083bbde962f609cea84b,train
seq_ad38187872a0e49cf527,9188,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,e8c34bd5d42f662e098e,train
seq_0a3775403467c7418f39,9189,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,a0b6d14ffd98a409d64e,train
seq_ed57a4c42f5555bdaac6,9190,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,86cbd9c65789c0f7cdcd,train
seq_f88c0e4c06259fbcf234,9192,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,8281ee6ebd714f203964,train
seq_dc22b4aae3d5b50a5795,9193,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,b8adb8b8d072ae477bef,validation
seq_edf8224329ee146eeda0,9194,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,8d94aecb4c73287f1a4f,train
seq_521090bcaf1d39b9e9fe,9195,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,9e5bff30199b4f2334a6,train
seq_761e675daa20cb95bd6b,9196,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,a3e2ab37f725e43f4d4c,train
seq_df76a424f564152289ba,9197,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,37effdf1a07f57b9a987,train
seq_25e5969c2df681a6a1ba,9198,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,bd318aa8c9849e453193,train
seq_15454e1d9357baa98797,9199,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,85e7427566f33171e0f5,validation
seq_33ed47e673f257b345fd,9200,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,ca8937f4b89684c28091,test
seq_4d6cf7bc1eb0d24cfa1a,9201,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,7522ea9007dff1507960,train
seq_049b4120e90687e6ac03,9202,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,4f1838c43e753c06e86b,validation
seq_5d0925a2bba9620a2c4b,9203,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,775dc6b5620b424a3a85,test
seq_5bdee5155aad5c1598c9,9204,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,2f231b1f7a37c93b6642,validation
seq_d77097ffc6a77763d5ab,9205,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,2624fec3a6d72e3762cc,test
seq_20d441c9fa937172e762,9206,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,511aa5afaf34a2fa4ea1,validation
seq_a22b0cf6cade9ee9da8c,9207,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,29c1a06ff879034ed133,train
seq_1cdcdbcb066b974bee9f,9208,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,1fc28cfef2469a99ad3b,train
seq_e72f878ad125af6dc534,9209,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,8729e9bb11bbceb41e55,train
seq_a819c888c8622ae78f1d,9210,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,14e62a009866c0fbba79,train
seq_e4193d728f9bcfeeb788,9211,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,a77ebcc7a6a51e6031ee,validation
seq_8e8c966dcdf8096784f2,9212,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,4339cc755b8012cca30d,test
seq_8387d1e924b298946ba5,9213,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,b242aa6f69b688378b07,train
seq_728f1a734776f9879e87,9214,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,a57863f9c614389a94ff,test
seq_feca8492d3e8b4e2dbf1,9215,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,facf7e11bbc42c7e3c4f,validation
seq_c3275089f92b2ebbe00b,9216,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,2188b8e64f8f9aaa5b73,train
seq_2ef3095aa79353c7dc1a,9217,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,7a6f28ce639fe31959b2,train
seq_8223c057fa6a26dedfa9,9218,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,e7c654dd102051e36c52,test
seq_5dce32f0861813328500,9219,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,c2979d16ae2b13bbd149,train
seq_1e9405d78384ff4eaca3,9220,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,d9b7eff17cc5236b64aa,train
seq_dc6456ca37aed1c0a5c6,9221,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,a7ec42e631d75bcd87e6,train
seq_32811ce864f6633f529a,9222,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,8787b913d375e869d64c,train
seq_452b3eb5e268ff9f2a4a,9223,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,5abf21f49c9d62d855a8,test
seq_9562906b74e7ec6293b7,9224,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,7a608aa9d8b1a1de9cf5,train
seq_b7a86fe53678e1d17942,9225,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,462f0997a4025026a845,train
seq_aa903438ee5dcef16512,9227,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,b7a2bcfb7c5ac4a722f2,test
seq_edb5a42110cda7c7dde4,9229,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,209f9f99c853b24b9970,validation
seq_47cc0ed61fa3e2be5216,9230,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,7a86784efa5ed755f7d0,validation
seq_1bb67c1f83967a87887e,9231,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,4ea1575b8425df33b820,train
seq_4ed4c7e6af134c2b3105,9233,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,d9732b2ca59f031b3ab1,train
seq_e64ad5430e4356238ee1,9234,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,4cbd71ad7c3739266f5d,train
seq_f17e05ff8a897da37e44,9235,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,7e8dd2132dc36da500d0,train
seq_394a1cd2619865900607,9236,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,b4bc967e478d84a002d5,train
seq_fb1f8fd93f87b73f4631,9237,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,3d6a2bfa0ce68248f722,validation
seq_9bc4c95b61e162435bbd,9238,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,9044d1d7f98f7b529259,train
seq_18b1f7500819041bef07,9239,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,3a00595c8f635704d2ce,train
seq_aa5a484dba2a6422fd0f,9240,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,55b56104a554174e9779,validation
seq_b5eac96495272ab3d934,9241,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,79151fe4ebe029e7bda8,train
seq_bfe9c11df175a39873f6,9242,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,620ed2ed54be0ffb5a2a,train
seq_3e4dd83d71e8f301b6e9,9243,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,52a74d1899dbe556b279,validation
seq_f009a7c3ad91bb0ca9cd,9244,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,c7773b5edd69a0534c9a,test
seq_de6ea3178c3e2e92533f,9245,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,c36d16cf45a825581f50,train
seq_5b4a979bdf03b4931dde,9246,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,8fe1f0c6bd2fd6518c51,train
seq_f88cca04eaee70db0479,9247,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,9d4e21493c9d2ae5a760,train
seq_9790ca2720775adf3c3b,9248,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,1cc425e2c548bcb3b6bf,validation
seq_95b094f14a0c01c7559c,9249,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,138c9e734190c8487157,train
seq_2794207a313068006ded,9250,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,271e548fcd969f05ef99,train
seq_eb87c58159d3f61d3a90,9252,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,55f0f41fa3496d01c897,test
seq_65ed3214f9f3fae4b774,9253,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,29fcda9dbe0634957122,train
seq_dd90b62258f7f3d2d903,9255,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,e67f2c4e01b5ffa77e3d,train
seq_1d7a2fe9c9a1a4b98732,9256,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,957394bb25b6aea3c76b,test
seq_90f1ada5acb6347ba4e1,9257,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,3116e9ed647cdd35d61b,train
seq_4a53a89be459738da3e9,9258,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,cd90fad4a951255e4305,train
seq_68e8204592f2459f4363,9259,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,7e0bb240903ca15776e3,train
seq_1658c39d4c4d90567457,9260,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,88d35b2348530635f606,validation
seq_a3d63de3aa4fd20c4acb,9261,data\3) finalized\Eukaryotic Species\Animal\Mouse_non_promoter.fasta,eukaryota,Mus musculus,mouse,non-promoter,251,251,8ca249dc744b42cffec1,train
